season,team,rush_attempts,pass_rate,rush_rate,epa_per_pass,epa_per_rush,rush_success_rate,pass_success_rate,yards_per_carry,pct_off_10_personnel,pct_off_11_personnel,pct_off_12_personnel,pct_off_13_personnel,pct_off_21_personnel,pct_off_22_personnel,avg_box_count_on_rush,epa_per_rush_vs_base,epa_per_rush_vs_nickel,epa_per_rush_vs_dime,pct_def_base,pct_def_nickel,pct_def_dime,avg_db_weight,avg_lb_weight,avg_height_in_db,avg_height_in_lb,avg_forty_lb,avg_forty_db,team_rushing_rank,run_first_label
2021,KC,485,0.633,0.367,0.199000001,0.07,0.501,0.524,4.960000038,0.003,0.678,0.196,0.053,0.042,0.014,6.320000172,0.054000001,0.067000002,0.142000005,0.271,0.453,0.276,196.9,233.2,71.6,73.3,4.667,4.498,5,pass_first
2021,LA,519,0.604,0.396,0.191,-0.142000005,0.383,0.504,3.920000076,0.016,0.853,0.089,0.002,0.005,0.024,6.71999979,-0.326999992,-0.074000001,-0.533999979,0.203,0.558,0.239,196.1,243.1,71.3,75.2,4.667,4.498,30,pass_first
2021,LAC,411,0.634,0.366,0.145999998,0.006,0.445,0.494,4.5,0.001,0.612,0.249,0.034,0.059,0.02,6.889999866,-0.090000004,0.022,0.739000022,0.255,0.631,0.114,198.8,238.4,71.9,74.2,4.667,4.498,13,pass_first
2021,LV,418,0.634,0.366,0.029999999,-0.093000002,0.423,0.46,4.139999866,0.001,0.613,0.18,0.04,0.092,0.049,6.789999962,-0.223000005,-0.048999999,0.158000007,0.209,0.591,0.2,199.3,231.1,72,73.7,4.667,4.498,28,pass_first
2021,MIA,429,0.605,0.395,-0.012,-0.129999995,0.343,0.459,3.680000067,0.001,0.267,0.624,0.048,0.014,0.009,6.659999847,-0.294999987,-0.089000002,-0.072999999,0.353,0.332,0.315,196.1,240.6,71.8,74.2,4.667,4.498,29,pass_first
2021,MIN,444,0.587,0.413,0.081,-0.074000001,0.374,0.443,4.389999866,0.017,0.424,0.134,0.007,0.204,0.07,6.96999979,-0.057999998,-0.123000003,0.107000001,0.341,0.633,0.026,197.9,234.6,71.9,74.2,4.667,4.498,24,pass_first
2021,NE,493,0.551,0.449,0.098999999,0.030999999,0.469,0.487,4.599999905,0.004,0.544,0.134,0,0.21,0.03,7.139999866,-0.023,0.071999997,0.38499999,0.122,0.666,0.213,199.4,247.8,71.9,74.3,4.667,4.498,9,pass_first
2021,NO,497,0.522,0.478,-0.07,-0.078000002,0.394,0.416,4.039999962,0.016,0.355,0.122,0.03,0.192,0.094,6.929999828,-0.119999997,-0.093999997,0.446999997,0.15,0.6,0.25,196.1,234.1,72.1,74.3,4.667,4.498,25,run_first
2021,NYG,413,0.604,0.396,-0.211999997,-0.085000001,0.404,0.385,4.119999886,0,0.579,0.251,0.026,0.036,0.05,6.670000076,-0.188999996,-0.044,0.050999999,0.231,0.538,0.231,197.2,242.2,71.7,75.1,4.667,4.498,26,pass_first
2021,NYJ,376,0.637,0.363,-0.128000006,-0.028999999,0.42,0.414,4.46999979,0.082,0.598,0.198,0.006,0.068,0.005,6.909999847,-0.059,-0.02,0.134000003,0.218,0.728,0.053,197.9,234.7,71.8,73.4,4.667,4.498,16,pass_first
2021,PHI,557,0.507,0.493,0.035,0.086999997,0.503,0.428,5.070000172,0.001,0.647,0.245,0.076,0.018,0.003,6.670000076,-0.170000002,0.162,0.307000011,0.242,0.712,0.046,192.6,237.1,71.2,73.3,4.667,4.498,3,run_first
2021,PIT,416,0.643,0.357,-0.101000004,-0.032000002,0.387,0.395,3.970000029,0.004,0.748,0.175,0.013,0.023,0.019,6.610000134,0.059,-0.085000001,0.432999998,0.36,0.465,0.175,197.2,239,72.6,73.8,4.667,4.498,19,pass_first
2021,SEA,405,0.572,0.428,0.008,0.061999999,0.435,0.43,5.139999866,0,0.649,0.288,0.036,0.014,0.004,6.570000172,0.144999996,-0.004,0.225999996,0.39,0.527,0.083,195.9,248.2,71.8,73.7,4.667,4.498,6,pass_first
2021,SF,573,0.521,0.479,0.143000007,-0.033,0.417,0.477,4.380000114,0,0.482,0.095,0.003,0.341,0.069,7.059999943,-0.082000002,0.082999997,-0.202000007,0.217,0.706,0.077,197.9,224.9,71.8,73.6,4.667,4.498,20,run_first
2021,TB,412,0.674,0.326,0.152999997,0.039000001,0.473,0.492,4.480000019,0.017,0.656,0.198,0.032,0.05,0.021,6.75,-0.041000001,0.068000004,0.061000001,0.285,0.694,0.021,196.5,245.2,71.9,73.9,4.667,4.498,8,pass_first
2021,TEN,565,0.518,0.482,0.017000001,0.009,0.407,0.481,4.53000021,0.003,0.567,0.232,0.079,0.068,0.029,7.190000057,-0.041999999,0.043000001,0.577000022,0.22,0.515,0.265,198.6,240.1,71.4,73.5,4.667,4.498,12,run_first
2021,WAS,472,0.557,0.443,-0.082000002,-0.025,0.453,0.428,4.389999866,0.001,0.745,0.181,0.006,0.046,0.015,6.639999866,-0.090999998,-0.027000001,0.30399999,0.164,0.672,0.164,198.1,236.6,71.7,73.6,4.667,4.498,14,pass_first
2022,ARI,429,0.624,0.376,-0.131999999,-0.015,0.429,0.393,4.389999866,0.05,0.643,0.241,0.019,0.018,0.011,6.329999924,-0.282999992,0.015,0.561999977,0.747,0.253,0,194.7,240.3,71.5,74.7,4.655,4.489,17,pass_first
2022,ATL,550,0.45,0.55,-0.028999999,0.032000002,0.464,0.444,4.960000038,0,0.338,0.243,0.06,0.215,0.112,7.150000095,0,0.061000001,0.592999995,0.412,0.586,0.002,196,241.3,72.1,75.3,4.655,4.489,10,run_first
2022,BAL,543,0.505,0.495,-0.052000001,0.050000001,0.479,0.425,5.340000153,0,0.117,0.225,0.034,0.241,0.34,7.050000191,0.018999999,0.118000001,-0.050999999,0.205,0.622,0.173,198.1,244.3,72,74.7,4.655,4.489,7,run_first
2022,BUF,455,0.605,0.395,0.101000004,0.082999997,0.49,0.48,5.349999905,0.01,0.709,0.042,0.001,0.162,0.041,6.579999924,-0.063000001,0.107000001,0.418000013,0.033,0.951,0.016,196.2,236.1,71.9,73.4,4.655,4.489,4,pass_first
2022,CAR,480,0.506,0.494,-0.097000003,0.028999999,0.433,0.381,4.619999886,0.002,0.65,0.181,0.043,0.057,0.048,6.849999905,-0.037999999,0.068000004,0.239999995,0.299,0.699,0.002,198.6,235.2,72.6,74.1,4.655,4.489,11,run_first
2022,CHI,546,0.446,0.554,-0.231999993,0.104000002,0.441,0.36,5.539999962,0.001,0.595,0.173,0.041,0.158,0.023,6.75,0.048999999,0.127000004,0.510999978,0.331,0.648,0.021,197.8,232.5,72.1,74.2,4.655,4.489,2,run_first
2022,CIN,442,0.637,0.363,0.120999999,0.012,0.452,0.492,4.179999828,0.013,0.847,0.063,0.002,0.003,0.062,6.610000134,-0.103,0.001,0.65200001,0.213,0.628,0.159,197.5,234.5,72,73.9,4.655,4.489,12,pass_first
2022,CLE,519,0.528,0.472,-0.037,0.067000002,0.449,0.433,4.820000172,0.001,0.577,0.155,0.059,0.103,0.076,6.96999979,0.027000001,0.061999999,0.593999982,0.343,0.524,0.133,197.1,234.8,72.9,73.9,4.655,4.489,6,run_first
2022,DAL,573,0.533,0.467,0.059,-0.01,0.421,0.475,4.389999866,0.002,0.61,0.225,0.072,0.045,0.015,6.940000057,-0.068999998,0.027000001,0.217999995,0.038,0.741,0.221,203.4,244,73.4,74.6,4.655,4.489,14,run_first
2022,DEN,436,0.593,0.407,-0.136000007,-0.068999998,0.399,0.369,4.460000038,0,0.575,0.311,0.079,0.031,0,6.699999809,-0.112999998,-0.107000001,0.828000009,0.324,0.578,0.098,194.3,243.6,71.3,75,4.655,4.489,27,pass_first
2022,DET,469,0.566,0.434,0.160999998,-0.045000002,0.418,0.485,4.690000057,0.019,0.636,0.115,0.031,0.089,0.066,6.889999866,-0.125,0.006,-0.418000013,0.208,0.758,0.034,196.8,241.6,72.5,74.2,4.655,4.489,24,pass_first
2022,GB,441,0.574,0.426,-0.025,0.041000001,0.476,0.444,4.829999924,0.006,0.573,0.302,0.013,0.096,0,6.679999828,-0.123000003,0.120999999,0.07,0.29,0.667,0.043,200.5,245,71.9,75.3,4.655,4.489,8,pass_first
2022,HOU,391,0.613,0.387,-0.191,-0.186000004,0.373,0.366,3.799999952,0.01,0.527,0.202,0.073,0.117,0.049,6.869999886,-0.210999995,-0.194000006,0.208000004,0.334,0.666,0,196.5,233.6,71.2,73.4,4.655,4.489,31,pass_first
2022,IND,433,0.606,0.394,-0.180999994,-0.149000004,0.381,0.409,4.329999924,0.001,0.775,0.146,0.012,0.051,0.015,6.519999981,-0.349000007,-0.092,-0.032000002,0.172,0.822,0.006,200.7,230.2,71.6,73.2,4.655,4.489,30,pass_first
2022,JAX,479,0.599,0.401,0.085000001,-0.017999999,0.436,0.491,5,0.005,0.677,0.212,0.071,0.015,0.008,6.730000019,-0.100000001,0.041999999,-0.486999989,0.331,0.667,0.002,201.8,243.8,71.5,75.4,4.655,4.489,18,pass_first
2022,KC,477,0.624,0.376,0.254999995,0.074000001,0.459,0.53,4.900000095,0,0.562,0.287,0.103,0.022,0.013,6.559999943,-0.086999997,0.109999999,0.818000019,0.219,0.544,0.237,198.9,241.6,72,74.1,4.655,4.489,5,pass_first
2022,LA,399,0.596,0.404,-0.125,-0.035,0.378,0.432,4.199999809,0.007,0.917,0.064,0,0.002,0.003,6.619999886,0.028999999,-0.045000002,-0.072999999,0.25,0.613,0.137,194.8,237.3,71.5,74.3,4.655,4.489,21,pass_first
2022,LAC,409,0.661,0.339,0.023,-0.014,0.408,0.454,3.940000057,0.002,0.685,0.189,0.031,0.061,0.018,6.71999979,0.033,-0.055,0.574999988,0.287,0.632,0.081,196.3,244.2,71.8,74.3,4.655,4.489,16,pass_first
2022,LV,424,0.595,0.405,0.009,-0.013,0.448,0.42,4.869999886,0,0.636,0.05,0.001,0.219,0.03,6.739999771,-0.017000001,-0.045000002,0.272000015,0.172,0.615,0.213,193.6,232.2,71.5,72.5,4.655,4.489,15,pass_first
2022,MIA,395,0.629,0.371,0.061000001,-0.021,0.41,0.452,4.389999866,0.022,0.467,0.101,0,0.341,0.019,6.699999809,-0.098999999,0.001,0.225999996,0.445,0.401,0.155,196,244.6,72,74.4,4.655,4.489,19,pass_first
2022,MIN,410,0.65,0.35,0.050000001,-0.098999999,0.39,0.487,4.230000019,0,0.733,0.123,0.001,0.086,0.047,6.75,-0.145999998,-0.071999997,-0.194999993,0.176,0.809,0.015,197,243.8,72.4,74.6,4.655,4.489,28,pass_first
2022,NE,403,0.591,0.409,-0.063000001,-0.041000001,0.412,0.407,4.599999905,0.002,0.723,0.158,0,0.062,0.032,6.679999828,-0.003,-0.059999999,-0.061000001,0.09,0.612,0.298,198.4,249.6,71.7,74.2,4.655,4.489,22,pass_first
2022,NO,455,0.547,0.453,0.014,-0.101000004,0.42,0.487,4.380000114,0,0.485,0.211,0.068,0.081,0.058,6.940000057,-0.140000001,-0.041999999,-0.028999999,0.254,0.564,0.181,197.6,234.1,72.2,74,4.655,4.489,29,run_first
2022,NYG,554,0.536,0.464,-0.01,0.092,0.453,0.448,5.050000191,0.003,0.654,0.175,0.041,0.073,0.026,6.75,-0.045000002,0.148000002,-0.014,0.294,0.421,0.285,194.6,248,71.9,75.4,4.655,4.489,3,run_first
2022,NYJ,394,0.629,0.371,-0.114,-0.041999999,0.378,0.396,4.300000191,0,0.689,0.227,0.016,0.037,0.018,6.659999847,-0.037,-0.059999999,0.209000006,0.29,0.66,0.05,194,226.2,71.4,73.4,4.655,4.489,23,pass_first
2022,PHI,643,0.511,0.489,0.093000002,0.149000004,0.527,0.443,4.78000021,0.003,0.716,0.216,0.053,0.007,0.003,6.769999981,0.151999995,0.157000005,0.01,0.216,0.745,0.039,193.3,234,71.5,73.3,4.655,4.489,1,run_first
2022,PIT,491,0.554,0.446,-0.007,0.035,0.47,0.434,4.25,0,0.682,0.213,0.015,0.057,0.022,6.909999847,0.028999999,0.035999998,0.090999998,0.325,0.49,0.185,195.9,238.9,72.2,73.7,4.655,4.489,9,pass_first
2022,SEA,438,0.601,0.399,0,0.002,0.393,0.478,4.929999828,0,0.541,0.29,0.102,0.039,0.018,6.659999847,-0.092,0.104999997,-0.012,0.286,0.547,0.166,203.8,244.9,72.4,74.2,4.655,4.489,13,pass_first
2022,SF,575,0.522,0.478,0.175999999,-0.030999999,0.428,0.486,4.789999962,0,0.431,0.147,0.006,0.344,0.062,7.199999809,-0.009,-0.115000002,0.456999987,0.293,0.703,0.004,197,228.2,71.9,73.9,4.655,4.489,20,run_first
2022,TB,382,0.689,0.311,0.034000002,-0.200000003,0.372,0.466,3.589999914,0.021,0.726,0.167,0.029,0.011,0.013,6.78000021,-0.245000005,-0.184,0.128000006,0.407,0.584,0.01,198,243.2,72,74.4,4.655,4.489,32,pass_first
2022,TEN,474,0.516,0.484,-0.061999999,-0.057,0.401,0.42,4.519999981,0.002,0.535,0.247,0.113,0.049,0.031,7,-0.082000002,-0.044,0.141000003,0.137,0.616,0.246,198,243.4,71.4,73.7,4.655,4.489,26,run_first
2022,WAS,528,0.535,0.465,-0.098999999,-0.054000001,0.398,0.409,4.079999924,0.002,0.702,0.219,0.058,0,0.008,6.820000172,-0.037,-0.071000002,0.074000001,0.081,0.74,0.179,197.3,234.4,71.7,73.3,4.655,4.489,25,run_first
2023,ARI,465.311,0.569,0.431,-0.033,0.052,0.436,0.444,4.986,0.057,0.563,0.24,0.08,0.015,0.019,6.293,-0.153,0.091,0.33,0.638,0.306,0.054,192.832,240.657,71.243,74.2,4.653,4.492,4,pass_first
2023,ATL,470.689,0.546,0.454,-0.043,-0.058,0.413,0.452,4.345,0.002,0.487,0.233,0.043,0.135,0.078,6.763,-0.165,-0.055,0.249,0.363,0.629,0.004,195.583,241.422,72.173,74.786,4.653,4.492,26,run_first
2023,BAL,603.967,0.48,0.52,0.133,0.1,0.489,0.475,5.593,0,0.322,0.183,0.01,0.218,0.163,6.775,0.086,0.149,-0.077,0.171,0.624,0.195,197.968,243.009,71.922,74.892,4.653,4.492,1,run_first
2023,BUF,521.578,0.573,0.427,0.176,0.098,0.48,0.493,4.845,0.033,0.678,0.096,0.011,0.093,0.031,6.502,-0.169,0.007,0.547,0.095,0.848,0.056,193.626,232.236,71.664,73.029,4.653,4.492,2,pass_first
2023,CAR,426.522,0.583,0.417,-0.151,-0.008,0.432,0.389,4.452,0.004,0.749,0.136,0.017,0.049,0.024,6.719,-0.074,0.077,0.602,0.29,0.638,0.068,198.409,240.566,72.42,74.479,4.653,4.492,13,pass_first
2023,CHI,481.611,0.546,0.454,-0.141,0.009,0.42,0.394,4.545,0.007,0.641,0.191,0.04,0.066,0.016,6.568,-0.03,0.024,0.517,0.263,0.674,0.054,198.266,237.883,72.002,74.027,4.653,4.492,8,run_first
2023,CIN,405.544,0.642,0.358,0.079,-0.034,0.407,0.482,4.23,0.014,0.732,0.157,0.006,0.004,0.046,6.583,-0.153,-0.025,0.437,0.238,0.623,0.135,195.656,233.924,71.621,73.979,4.653,4.492,14,pass_first
2023,CLE,487.072,0.573,0.427,-0.112,-0.007,0.416,0.412,4.475,0.01,0.609,0.172,0.073,0.052,0.037,6.748,-0.046,0.14,0.459,0.337,0.508,0.129,198.371,231.887,72.732,73.467,4.653,4.492,11,pass_first
2023,DAL,468.9,0.603,0.397,0.035,-0.043,0.423,0.465,4.277,0.019,0.672,0.171,0.03,0.055,0.015,6.616,-0.134,-0.039,0.541,0.129,0.721,0.149,201.766,239.037,73.449,74.407,4.653,4.492,21,pass_first
2023,DEN,445.9,0.571,0.429,-0.034,-0.037,0.423,0.413,4.435,0,0.596,0.227,0.054,0.056,0.04,6.721,-0.142,-0.057,0.749,0.306,0.568,0.111,195.066,243.027,71.786,74.901,4.653,4.492,16,pass_first
2023,DET,503.244,0.565,0.435,0.134,-0.003,0.433,0.495,4.833,0.009,0.588,0.211,0.031,0.079,0.05,6.832,0.07,-0.072,0.02,0.347,0.618,0.023,194.902,241.904,72.068,74.408,4.653,4.492,10,pass_first
2023,GB,491.594,0.55,0.45,0.128,0.026,0.454,0.471,4.719,0.006,0.635,0.307,0.014,0.064,0,6.75,-2.788,0.115,0.222,0.314,0.654,0.029,198.778,241.052,71.942,74.823,4.653,4.492,6,run_first
2023,HOU,432.994,0.602,0.398,-0.016,-0.116,0.362,0.426,4.074,0.005,0.599,0.246,0.035,0.084,0.023,6.692,-0.154,-0.17,0.072,0.303,0.692,0,196.357,232.267,71.251,73.566,4.653,4.492,31,pass_first
2023,IND,476.878,0.554,0.446,-0.047,-0.035,0.41,0.421,4.746,0.004,0.733,0.192,0.027,0.032,0.01,6.558,-0.118,0.022,0.007,0.177,0.774,0.046,201.236,226.926,72.104,73.341,4.653,4.492,15,pass_first
2023,JAX,410.944,0.61,0.39,-0.021,-0.053,0.407,0.447,4.398,0.013,0.666,0.224,0.056,0.015,0.008,6.566,0.027,0.025,-0.091,0.336,0.623,0.038,198.104,239.373,71.702,74.495,4.653,4.492,25,pass_first
2023,KC,491.906,0.621,0.379,0.16,0.048,0.459,0.501,4.636,0,0.612,0.281,0.075,0.011,0.013,6.428,-0.017,0.122,0.753,0.258,0.547,0.192,197.785,235.008,72.197,73.561,4.653,4.492,5,pass_first
2023,LA,480.989,0.585,0.415,0.075,-0.046,0.424,0.479,4.248,0.011,0.875,0.107,0.005,0,0.004,6.674,-0.108,-0.008,-0.174,0.256,0.547,0.194,193.817,245.941,71.575,74.601,4.653,4.492,22,pass_first
2023,LAC,433.028,0.611,0.389,0.048,-0.062,0.4,0.454,4.149,0.003,0.663,0.151,0.017,0.09,0.04,6.637,-0.027,-0.085,0.835,0.263,0.6,0.131,197.863,239.419,71.912,74.27,4.653,4.492,28,pass_first
2023,LV,404.311,0.612,0.388,-0.029,-0.122,0.395,0.447,4.083,0,0.582,0.21,0.04,0.11,0.039,6.718,-0.058,-0.052,0.245,0.304,0.528,0.165,194.35,232.31,72.05,73.76,4.653,4.492,32,pass_first
2023,MIA,428.772,0.603,0.397,0.065,-0.086,0.406,0.471,4.333,0.01,0.361,0.23,0.017,0.314,0.034,6.529,-0.215,-0.023,0.168,0.414,0.476,0.105,196.668,242.8,72.1,74.389,4.653,4.492,29,pass_first
2023,MIN,433.717,0.603,0.397,0.038,-0.046,0.415,0.465,4.435,0.002,0.554,0.208,0.021,0.142,0.037,6.74,-0.008,-0.013,-0.064,0.294,0.656,0.037,196.403,242.251,72.303,74.42,4.653,4.492,22,pass_first
2023,NE,429.817,0.57,0.43,-0.133,-0.037,0.423,0.419,4.453,0.002,0.597,0.246,0.018,0.09,0.019,6.679,0.036,-0.007,0.249,0.147,0.629,0.218,199.294,245.734,72.049,74.185,4.653,4.492,16,pass_first
2023,NO,467.639,0.556,0.444,-0.03,-0.051,0.415,0.433,4.26,0.001,0.398,0.201,0.05,0.162,0.07,6.8,-0.109,-0.086,0.197,0.292,0.575,0.13,197.296,233.669,71.963,73.832,4.653,4.492,24,pass_first
2023,NYG,446.183,0.583,0.417,-0.137,-0.038,0.416,0.402,4.558,0.004,0.655,0.214,0.034,0.043,0.027,6.599,-0.052,0.121,0.056,0.29,0.466,0.243,195.295,244.14,72.138,74.969,4.653,4.492,19,pass_first
2023,NYJ,375.189,0.634,0.366,-0.135,-0.094,0.387,0.397,4.28,0,0.7,0.199,0.034,0.053,0.01,6.572,-0.066,-0.067,0.036,0.295,0.651,0.049,197.385,232.194,71.837,73.615,4.653,4.492,30,pass_first
2023,PHI,611.267,0.51,0.49,0.061,0.086,0.469,0.444,4.903,0.009,0.651,0.276,0.035,0.022,0.011,6.647,0.041,0.146,0.074,0.227,0.74,0.031,194.517,235.814,71.668,73.634,4.653,4.492,3,run_first
2023,PIT,471.383,0.566,0.434,-0.058,-0.058,0.408,0.413,4.131,0.001,0.665,0.2,0.062,0.032,0.021,6.744,-0.024,-0.067,0.022,0.327,0.53,0.123,198.727,238.694,72.516,73.873,4.653,4.492,26,pass_first
2023,SEA,399.233,0.609,0.391,0.02,-0.007,0.422,0.459,4.728,0.008,0.667,0.235,0.053,0.017,0.01,6.472,0.081,0.083,0.075,0.212,0.609,0.173,197.286,246.859,71.876,73.666,4.653,4.492,11,pass_first
2023,SF,531.844,0.536,0.464,0.189,0.006,0.444,0.504,4.811,0,0.418,0.103,0.003,0.387,0.075,6.933,0.006,-0.049,0.274,0.264,0.726,0.008,197.271,228.082,71.84,73.913,4.653,4.492,9,run_first
2023,TB,446.839,0.625,0.375,0.127,-0.042,0.415,0.483,4.423,0.014,0.702,0.197,0.027,0.035,0.008,6.542,-0.124,-0.047,-0.003,0.391,0.593,0.01,198.302,245.152,71.858,74.301,4.653,4.492,20,pass_first
2023,TEN,479.122,0.539,0.461,-0.036,-0.037,0.404,0.43,4.459,0,0.587,0.244,0.063,0.056,0.029,6.793,0.479,0,0.205,0.19,0.622,0.185,198.593,238.993,71.571,74.137,4.653,4.492,16,run_first
2023,WAS,494.45,0.576,0.424,-0.068,0.018,0.439,0.419,4.503,0.006,0.678,0.194,0.032,0.055,0.013,6.449,0.092,-0.051,0.375,0.15,0.692,0.155,197.716,234.858,72.181,73.766,4.653,4.492,7,pass_first
2024,ARI,478.044,0.56,0.44,-0.022,0.077,0.446,0.449,5.128,0.041,0.568,0.243,0.091,0.013,0.02,6.205,-0.16,0.124,0.346,0.53,0.358,0.107,191.987,240.487,71.198,74.167,4.651,4.492,4,pass_first
2024,ATL,479.956,0.534,0.466,-0.08,-0.057,0.417,0.444,4.349,0,0.486,0.242,0.042,0.126,0.085,6.713,-0.18,-0.054,0.253,0.314,0.673,0.006,194.867,242.84,72.253,74.944,4.651,4.492,25,run_first
2024,BAL,626.733,0.464,0.536,0.159,0.117,0.5,0.483,5.762,0,0.293,0.178,0.003,0.241,0.175,6.744,0.114,0.16,-0.17,0.138,0.626,0.216,198.131,242.264,71.989,75.067,4.651,4.492,1,run_first
2024,BUF,530.511,0.577,0.423,0.215,0.115,0.49,0.507,4.86,0.034,0.692,0.09,0.011,0.08,0.031,6.44,-0.193,-0.004,0.606,0.158,0.746,0.095,193.231,231.044,71.689,72.942,4.651,4.492,2,pass_first
2024,CAR,424.289,0.583,0.417,-0.174,-0.004,0.436,0.38,4.437,0.004,0.781,0.123,0.016,0.04,0.016,6.669,-0.077,0.098,0.659,0.281,0.577,0.133,198.049,241.651,72.493,74.676,4.651,4.492,12,pass_first
2024,CHI,493.778,0.54,0.46,-0.16,0.025,0.426,0.385,4.579,0.007,0.654,0.191,0.041,0.055,0.015,6.521,-0.004,0.032,0.613,0.194,0.699,0.086,198.502,236.267,72.062,73.962,4.651,4.492,7,run_first
2024,CIN,406.578,0.649,0.351,0.095,-0.028,0.411,0.49,4.244,0.015,0.732,0.155,0.002,0,0.051,6.571,-0.158,-0.019,0.517,0.262,0.619,0.112,195.422,232.418,71.609,74.076,4.651,4.492,14,pass_first
2024,CLE,502.689,0.568,0.432,-0.122,-0.004,0.418,0.413,4.402,0.011,0.616,0.171,0.073,0.042,0.038,6.734,-0.041,0.168,0.517,0.331,0.491,0.126,198.509,230.76,72.987,73.449,4.651,4.492,12,pass_first
2024,DAL,466.867,0.612,0.388,0.027,-0.06,0.418,0.463,4.191,0.022,0.678,0.172,0.028,0.053,0.009,6.555,-0.155,-0.064,0.674,0.219,0.702,0.076,201.718,239.093,73.684,74.536,4.651,4.492,26,pass_first
2024,DEN,452.2,0.567,0.433,-0.026,-0.029,0.431,0.413,4.463,0,0.597,0.239,0.058,0.044,0.041,6.705,-0.139,-0.062,0.879,0.289,0.559,0.125,194.536,243.229,71.796,75.082,4.651,4.492,15,pass_first
2024,DET,528.178,0.552,0.448,0.153,0.021,0.447,0.504,5.004,0.007,0.572,0.226,0.033,0.079,0.053,6.832,0.121,-0.066,0.006,0.487,0.478,0.011,193.962,241.542,72.147,74.5,4.651,4.492,9,pass_first
2024,GB,509.311,0.534,0.466,0.135,0.023,0.453,0.473,4.709,0.004,0.64,0.335,0.014,0.063,0,6.77,-3.353,0.124,0.198,0.339,0.64,0.016,198.993,239.78,71.982,74.82,4.651,4.492,8,run_first
2024,HOU,428.844,0.607,0.393,-0.015,-0.125,0.36,0.421,4.043,0.005,0.607,0.249,0.038,0.082,0.023,6.681,-0.156,-0.191,0.021,0.273,0.719,0.001,196.436,229.267,71.182,73.351,4.651,4.492,31,pass_first
2024,IND,485.244,0.548,0.452,-0.059,-0.037,0.409,0.414,4.814,0.003,0.751,0.182,0.023,0.031,0.009,6.51,-0.117,0.024,-0.042,0.183,0.727,0.085,201.362,224.498,72.124,73.336,4.651,4.492,19,run_first
2024,JAX,406.111,0.612,0.388,-0.015,-0.051,0.411,0.451,4.395,0.01,0.668,0.236,0.06,0.007,0.003,6.504,0.066,0.03,-0.143,0.34,0.58,0.074,197.891,239.571,71.68,74.727,4.651,4.492,23,pass_first
2024,KC,505.022,0.622,0.378,0.154,0.054,0.465,0.504,4.612,0,0.619,0.289,0.081,0.001,0.01,6.394,-0.02,0.144,0.892,0.296,0.551,0.146,197.947,233.333,72.289,73.496,4.651,4.492,5,pass_first
2024,LA,488.022,0.584,0.416,0.089,-0.042,0.426,0.487,4.254,0.012,0.896,0.095,0.002,0,0.004,6.647,-0.089,-0.002,-0.184,0.263,0.481,0.25,193.582,247.036,71.667,74.649,4.651,4.492,20,pass_first
2024,LAC,438.778,0.61,0.39,0.033,-0.062,0.401,0.45,4.154,0.003,0.67,0.148,0.015,0.09,0.039,6.589,-0.005,-0.101,0.981,0.238,0.569,0.18,197.558,240.242,71.917,74.533,4.651,4.492,28,pass_first
2024,LV,403.378,0.614,0.386,-0.042,-0.132,0.393,0.444,4.012,0,0.576,0.23,0.039,0.114,0.034,6.691,-0.037,-0.054,0.258,0.436,0.44,0.118,192.68,231.96,72.22,73.82,4.651,4.492,32,pass_first
2024,MIA,437.956,0.602,0.398,0.085,-0.083,0.412,0.478,4.36,0.011,0.307,0.236,0.014,0.362,0.037,6.501,-0.229,-0.008,0.219,0.384,0.55,0.056,196.131,243.233,72.1,74.489,4.651,4.492,29,pass_first
2024,MIN,433.4,0.606,0.394,0.032,-0.032,0.425,0.464,4.497,0.001,0.561,0.21,0.019,0.145,0.031,6.686,0.02,0.003,-0.069,0.411,0.503,0.058,195.793,242.916,72.36,74.427,4.651,4.492,17,pass_first
2024,NE,414.2,0.569,0.431,-0.186,-0.042,0.423,0.408,4.48,0,0.614,0.271,0.021,0.062,0.014,6.605,0.052,-0.012,0.276,0.205,0.647,0.137,198.929,245.549,72.118,74.18,4.651,4.492,20,pass_first
2024,NO,469.889,0.55,0.45,-0.065,-0.061,0.414,0.418,4.207,0,0.38,0.218,0.056,0.157,0.069,6.758,-0.125,-0.104,0.185,0.33,0.585,0.079,197.324,232.478,72.024,73.787,4.651,4.492,27,run_first
2024,NYG,457.8,0.574,0.426,-0.151,-0.032,0.423,0.398,4.608,0.005,0.648,0.218,0.035,0.044,0.028,6.576,-0.029,0.154,0.068,0.285,0.512,0.2,194.993,244.553,72.24,75.078,4.651,4.492,17,pass_first
2024,NYJ,370.289,0.643,0.357,-0.138,-0.093,0.392,0.396,4.309,0,0.727,0.206,0.034,0.051,0.007,6.546,-0.045,-0.064,-0.014,0.3,0.642,0.048,197.013,229.711,71.827,73.487,4.651,4.492,30,pass_first
2024,PHI,639.467,0.494,0.506,0.064,0.11,0.476,0.443,4.994,0.009,0.669,0.273,0.032,0.021,0.007,6.637,0.075,0.177,0.027,0.239,0.734,0.022,194.549,235.971,71.747,73.731,4.651,4.492,3,run_first
2024,PIT,483.4,0.554,0.446,-0.084,-0.056,0.408,0.403,4.116,0.001,0.66,0.217,0.071,0.032,0.012,6.726,-0.01,-0.07,0.002,0.328,0.57,0.062,199.047,238.044,72.669,73.904,4.651,4.492,24,pass_first
